BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION,Upper state,State_1,Records
0,20000,39000,62000,DebtCon,Office,6,0,0,170.4333333,2,27,,21148,harrison,Tennessee,East South Central,South,TENNESSEE,TN,1
1,20000,161000,204000,DebtCon,ProfExe,5,3,7,205.9333333,5,25,,22402,wildomar,California,Pacific,West,CALIFORNIA,CA,1
1,20000,117820,154000,DebtCon,Mgr,3,0,0,70.99812734,0,29,,21041,chester,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
1,20000,60336,132430,DebtCon,Other,25,1,0,258.6666667,1,21,,20843,oldsmar,Florida,South Atlantic,South,FLORIDA,FL,1
1,20000,151982,,DebtCon,Self,,2,5,146.5,1,43,,20928,chandler,Arizona,Mountain,West,ARIZONA,AZ,1
1,20000,78500,109725,DebtCon,ProfExe,9.8,,1,117.6666667,2,30,,21088,florissant,Missouri,West North Central,Midwest,MISSOURI,MO,1
1,20000,104000,139900,DebtCon,Other,15,1,1,95.36666667,4,49,,20833,cedarburg,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
1,20000,16000,87300,DebtCon,Other,28,1,6,232.3333333,1,21,,21025,olympia,Washington,Pacific,West,WASHINGTON,WA,1
1,20000,122000,166100,DebtCon,ProfExe,2.6,0,2,206.9666667,1,18,,22168,westlake village,California,Pacific,West,CALIFORNIA,CA,1
1,20000,47696.03,112700,DebtCon,Other,16,0,3,123.7666667,0,23,,21608,little hocking,Ohio,East North Central,Midwest,OHIO,OH,1
1,20000,14361,50000,DebtCon,Other,,0,1,216.0666667,1,10,,20852,elkview,West Virginia,South Atlantic,South,WEST VIRGINIA,WV,1
1,20000,143000,185625,DebtCon,Office,1.5,2,3,73.03333333,2,11,,21914,orangeburg,South Carolina,South Atlantic,South,SOUTH CAROLINA,SC,1
1,20000,21300,308600,HomeImp,ProfExe,2,1,0,274.9,0,30,,21887,celina,Ohio,East North Central,Midwest,OHIO,OH,1
1,20000,11000,75000,DebtCon,Other,7,1,3,267.8333333,1,23,,21395,clarksville,Tennessee,East South Central,South,TENNESSEE,TN,1
1,20000,116932,138072,HomeImp,Other,19,0,0,171.4666667,2,23,,21297,mundelein,Illinois,East North Central,Midwest,ILLINOIS,IL,1
1,20000,70862,201500,,Mgr,9.3,0,1,290.1667057,1,25,,20941,los fresnos,Texas,West South Central,South,TEXAS,TX,1
1,20000,87800,163800,,Mgr,14,2,6,244.0666667,,25,,21922,lykens,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
1,20000,86019,94350,DebtCon,Other,3.7,0,1,119.7,0,16,,21791,hollywood,Alabama,East South Central,South,ALABAMA,AL,1
1,20000,142500,190000,DebtCon,Mgr,0.2,2,4,313.5333333,3,18,,22014,okmulgee,Oklahoma,West South Central,South,OKLAHOMA,OK,1
1,20000,107000,146400,DebtCon,Office,0.1,0,2,234.3333333,2,32,,22087,henefer,Utah,Mountain,West,UTAH,UT,1
1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,,22194,north rose,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,20000,23140,47548,DebtCon,Other,1,,,322.0045958,,24,35.45950962,22571,norfolk,Virginia,South Atlantic,South,VIRGINIA,VA,1
0,20000,27782,58313,DebtCon,ProfExe,16,0,0,185.1706372,1,20,38.68480699,21142,norco,California,Pacific,West,CALIFORNIA,CA,1
0,20000,,78232,DebtCon,Sales,2,0,0,399.7418818,0,23,23.94885433,22484,omaha,Texas,West South Central,South,TEXAS,TX,1
0,20000,22036,51068,DebtCon,Other,25,0,2,210.7198667,0,25,29.16004451,22108,chesterfield,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,20000,28440,91704,DebtCon,ProfExe,10,0,0,143.6374388,0,20,30.20689334,21499,wittman,Maryland,South Atlantic,South,MARYLAND,MD,1
0,20000,9722,173518,HomeImp,Mgr,21,0,0,89.21195484,2,20,31.12087741,21424,hazlehurst,Mississippi,East South Central,South,MISSISSIPPI,MS,1
0,20000,105422,146613,HomeImp,,,,,,,,38.03985503,20839,mobile,Alabama,East South Central,South,ALABAMA,AL,1
0,20000,,26507,DebtCon,ProfExe,7,0,0,92.42667382,1,19,20.68374038,22559,oshkosh,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,20000,,130063,HomeImp,Other,2,0,0,323.9019547,2,21,32.31441938,21376,oregon,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,20000,129682,180746,,Mgr,24,,4,322.2002586,0,27,30.89117139,21226,cashton,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,20100,78915,119400,DebtCon,Mgr,18,0,0,232.8267062,4,30,36.64867972,22500,hudson,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,20100,74013,106578,HomeImp,Mgr,13,1,0,164.4458113,0,27,33.91624415,21204,o fallon,Missouri,West North Central,Midwest,MISSOURI,MO,1
0,20100,14749,74584,DebtCon,Office,,0,0,252.6059316,0,22,38.80187707,21597,mokena,Illinois,East North Central,Midwest,ILLINOIS,IL,1
0,20100,38614,56295,HomeImp,Self,3,1,,132.6165215,,11,25.7926535,21011,linden,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,20100,20153,94279,DebtCon,Other,21,0,0,227.1825172,2,40,36.6966301,22141,des moines,Iowa,West North Central,Midwest,IOWA,IA,1
0,20100,,22971,DebtCon,ProfExe,5,0,0,102.7266545,1,18,18.50780264,21011,whittier,California,Pacific,West,CALIFORNIA,CA,1
0,20100,70491,100797,DebtCon,Other,,2,0,247.0372719,2,14,40.27214938,21299,hillsboro,Texas,West South Central,South,TEXAS,TX,1
1,20100,16755,29412,HomeImp,Other,3,1,0,62.0501108,2,21,58.1321829,22249,hialeah,Florida,South Atlantic,South,FLORIDA,FL,1
1,20100,54098,88939,,,,,,,,,,20853,oak park,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,20100,62661,87329,DebtCon,Other,18,0,0,198.3413433,0,22,32.83817817,22369,west chester,Ohio,East North Central,Midwest,OHIO,OH,1
0,20100,36486,46883,HomeImp,Self,3,0,,117.783379,,10,24.85145676,21314,ewa beach,Hawaii,Pacific,West,HAWAII,HI,1
0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.0564204,0,41,37.18018131,21723,wildomar,California,Pacific,West,CALIFORNIA,CA,1
0,20100,45764,79967,,,,,,,,,38.64772791,21081,west covina,California,Pacific,West,CALIFORNIA,CA,1
0,20100,59726,79982,DebtCon,Mgr,8,1,0,74.21075866,2,28,36.84692179,20906,okeechobee,Florida,South Atlantic,South,FLORIDA,FL,1
0,20100,57192,82870,DebtCon,Other,5,,,91.70143677,0,7,36.6352308,21292,longview,Washington,Pacific,West,WASHINGTON,WA,1
0,20100,104183,139637,HomeImp,ProfExe,10,0,0,162.0041808,1,23,34.62420281,21342,linden,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,20100,72775,102308,DebtCon,Office,8,0,0,206.4788452,2,13,32.78297142,21939,corvallis,Oregon,Pacific,West,OREGON,OR,1
0,20100,171132,201214,DebtCon,ProfExe,11,0,0,250.9230696,0,38,25.96553266,20924,harrisburg,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,20100,137009,286955,HomeImp,Mgr,3,0,0,196.9841162,0,14,30.08535009,21583,bogalusa,Louisiana,West South Central,South,LOUISIANA,LA,1
0,20100,84965,110676,DebtCon,Mgr,18,0,0,244.02973,5,30,38.62783022,22374,lyons,Georgia,South Atlantic,South,GEORGIA,GA,1
0,20200,105278,180304,DebtCon,Office,6,0,0,218.6578187,3,24,41.80676309,21736,westlake village,California,Pacific,West,CALIFORNIA,CA,1
0,20200,9297,26699,DebtCon,Other,,0,0,55.70549729,2,18,41.71895839,21506,hawthorne,California,Pacific,West,CALIFORNIA,CA,1
0,20200,88020,139200,DebtCon,Other,10,0,0,99.04640244,3,15,39.91695729,21545,whitethorn,California,Pacific,West,CALIFORNIA,CA,1
0,20200,25956,92553,DebtCon,ProfExe,7,0,0,156.2693203,0,21,28.2904395,22136,hidalgo,Texas,West South Central,South,TEXAS,TX,1
0,20200,125647,166423,DebtCon,Office,1,,0,395.1487613,,51,36.13250999,21675,winslow,Arkansas,West South Central,South,ARKANSAS,AR,1
0,20200,61303,97780,HomeImp,ProfExe,17,0,1,632.1031857,1,24,20.73703901,21459,williston,Florida,South Atlantic,South,FLORIDA,FL,1
0,20200,,72469,HomeImp,Office,8,0,0,120.303257,2,5,20.50577116,21200,okmulgee,Oklahoma,West South Central,South,OKLAHOMA,OK,1
0,20200,137000,174685,DebtCon,ProfExe,6,,,183.6666667,5,43,,20867,ogden,Utah,Mountain,West,UTAH,UT,1
0,20200,35819,49843,HomeImp,Self,4,0,,121.1022295,,11,27.0375129,21174,minerva,Ohio,East North Central,Midwest,OHIO,OH,1
0,20200,51588,121752,DebtCon,ProfExe,14,0,0,253.2489667,0,20,26.43068063,20871,ogallala,Nebraska,West North Central,Midwest,NEBRASKA,NE,1
0,20200,153084,196968,DebtCon,Other,6,0,0,,1,16,32.01179994,21383,hendersonville,Tennessee,East South Central,South,TENNESSEE,TN,1
0,20200,45088,65211,DebtCon,Office,10,0,2,118.5696695,1,22,43.45451215,21198,linden,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
1,20200,33000,62400,HomeImp,Other,1,0,0,123.8,2,2,,21375,waynesville,Georgia,South Atlantic,South,GEORGIA,GA,1
0,20200,61477,98143,DebtCon,Office,1,0,0,156.9290889,0,21,36.09986835,21289,omaha,Texas,West South Central,South,TEXAS,TX,1
0,20200,51449,69060,DebtCon,Office,2,0,0,216.218081,0,12,33.33358202,20864,orange park,Florida,South Atlantic,South,FLORIDA,FL,1
0,20200,,68031,HomeImp,Office,6,0,0,120.593465,1,4,18.32048799,22398,oakton,Virginia,South Atlantic,South,VIRGINIA,VA,1
0,20200,34676,62987,DebtCon,Other,1,0,0,112.7990866,0,17,22.09304595,21957,hemet,California,Pacific,West,CALIFORNIA,CA,1
0,20200,59347,97816,HomeImp,ProfExe,18,0,0,618.7358902,1,24,21.66864227,21721,winter park,Florida,South Atlantic,South,FLORIDA,FL,1
0,20200,41479,70102,DebtCon,Office,5,0,0,172.9117149,2,26,33.83467117,21283,hidalgo,Texas,West South Central,South,TEXAS,TX,1
1,20200,82181,119535,DebtCon,Office,41,0,0,105.2192968,3,28,52.73486061,21573,harlingen,Texas,West South Central,South,TEXAS,TX,1
0,20200,130401,171686,DebtCon,ProfExe,7,0,0,178.9425448,0,38,20.32713791,22222,marion,Alabama,East South Central,South,ALABAMA,AL,1
0,20300,59809,107994,DebtCon,ProfExe,15,0,3,263.9912932,0,36,26.50856379,21150,buford,Georgia,South Atlantic,South,GEORGIA,GA,1
0,20300,90048,129230,DebtCon,ProfExe,13,,,134.9425973,,25,30.23655406,21363,hennessey,Oklahoma,West South Central,South,OKLAHOMA,OK,1
0,20300,71387,107363,HomeImp,Other,4,0,0,219.8747302,0,13,29.5672214,22047,orrtanna,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,20300,37056,55027,DebtCon,Other,,0,0,223.5536916,0,13,40.32604931,21484,mandeville,Louisiana,West South Central,South,LOUISIANA,LA,1
0,20300,82996,118224,DebtCon,Other,11,0,0,287.6116049,1,16,34.18708305,21227,westminster,California,Pacific,West,CALIFORNIA,CA,1
0,20300,36360,57905,DebtCon,Other,,0,0,214.9704843,0,12,39.26309424,21907,norwell,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,20300,153896,200279,DebtCon,Other,7,0,0,,2,16,29.07518765,20970,dalton,Georgia,South Atlantic,South,GEORGIA,GA,1
0,20300,21281,90551,DebtCon,Other,22,0,0,219.0882238,2,41,37.15549756,22228,lufkin,Texas,West South Central,South,TEXAS,TX,1
1,20300,63803,89079,DebtCon,ProfExe,21,0,4,323.8085733,4,28,45.8759169,20862,morocco,Indiana,East North Central,Midwest,INDIANA,IN,1
0,20300,37388,55703,DebtCon,Other,,0,0,222.733567,0,12,39.81473684,22383,huntington beach,California,Pacific,West,CALIFORNIA,CA,1
1,20300,77325,133075,DebtCon,Office,19,1,0,166.1260891,4,21,40.73602194,21664,oakland,Maine,New England,Northeast,MAINE,ME,1
1,20300,180254,220843,HomeImp,ProfExe,11,0,0,217.1281672,0,25,41.56310065,22283,waxahachie,Texas,West South Central,South,TEXAS,TX,1
1,20300,66667,92158,DebtCon,ProfExe,9,3,1,174.8921056,2,64,40.545681,21870,marion,Louisiana,West South Central,South,LOUISIANA,LA,1
0,20300,94781,125948,DebtCon,ProfExe,12,,,148.6556875,,24,33.18367731,21079,chandler,Arizona,Mountain,West,ARIZONA,AZ,1
0,20300,13838,30813,DebtCon,Other,0,0,0,39.64588729,1,3,29.98518301,20938,lyons,Georgia,South Atlantic,South,GEORGIA,GA,1
0,20400,173975,219297,DebtCon,Office,12,0,0,198.5572405,0,32,40.7848993,21014,wilmington,California,Pacific,West,CALIFORNIA,CA,1
0,20400,29985,54038,DebtCon,ProfExe,15,0,0,177.5936728,1,20,35.55430368,22128,mobile,Alabama,East South Central,South,ALABAMA,AL,1
0,20400,86559,123114,DebtCon,Other,9,0,0,280.7932257,2,16,34.43917111,20981,montclair,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,20400,99781,128452,DebtCon,Office,23,0,0,265.9508455,2,16,33.79937887,22583,douglas,Arizona,Mountain,West,ARIZONA,AZ,1
0,20400,,94446,HomeImp,Other,6,0,0,184.82429,1,16,40.77586435,20852,hawaiian gardens,California,Pacific,West,CALIFORNIA,CA,1
0,20400,153958,195834,DebtCon,Other,9,0,0,,1,15,31.13462438,22585,dayton,Ohio,East North Central,Midwest,OHIO,OH,1
0,20400,44746,63433,DebtCon,Office,5,0,0,176.3284966,2,26,36.67687831,20929,lucasville,Ohio,East North Central,Midwest,OHIO,OH,1
1,20400,19265,43962,DebtCon,Office,5,2,0,177.9047071,1,15,35.40463887,21255,mission viejo,California,Pacific,West,CALIFORNIA,CA,1
0,20400,68928,98587,HomeImp,Office,13,0,0,153.5781354,0,13,36.17609184,21973,odem,Texas,West South Central,South,TEXAS,TX,1
0,20400,38267,68684,DebtCon,Office,12,0,1,121.4533629,0,22,42.20643322,20892,columbia,Maryland,South Atlantic,South,MARYLAND,MD,1
0,20400,81823,114832,DebtCon,Mgr,18,0,0,234.3920415,4,31,35.20581884,22462,weatherford,Texas,West South Central,South,TEXAS,TX,1
0,20400,132443,204082,HomeImp,ProfExe,13,0,0,187.0186916,0,22,36.82188744,21760,madison,Wisconsin,East North Central,Midwest,WISCONSIN,WI,1
0,20400,76305,103430,HomeImp,ProfExe,8,0,0,68.44158303,0,16,31.51559341,21573,cottonwood,Arizona,Mountain,West,ARIZONA,AZ,1
0,20400,83188,113181,DebtCon,Mgr,25,,0,321.5609396,1,42,37.69667921,20863,dodge city,Kansas,West North Central,Midwest,KANSAS,KS,1
0,20400,52109,100316,DebtCon,Office,0,0,4,166.9381999,0,46,35.52622751,21588,williston,Florida,South Atlantic,South,FLORIDA,FL,1
0,20400,41985,100096,HomeImp,Other,4,0,0,141.0330881,0,14,32.93078188,22297,harlingen,Texas,West South Central,South,TEXAS,TX,1
0,20400,60393,98247,DebtCon,Office,3,0,0,149.5711997,0,22,34.34224939,22383,linden,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,20500,82638,109915,DebtCon,Other,,0,0,176.3666652,1,25,37.86483283,22507,watertown,Massachusetts,New England,Northeast,MASSACHUSETTS,MA,1
0,20500,93761,94895,DebtCon,ProfExe,1,1,0,118.276051,0,20,33.70161545,22126,williston,Florida,South Atlantic,South,FLORIDA,FL,1
0,20500,64123,103728,DebtCon,Office,8,,1,112.5822669,1,17,35.84627282,22141,corbin,Kentucky,East South Central,South,KENTUCKY,KY,1
1,20500,25984,95541,DebtCon,Other,28,1,5,248.4048782,0,21,17.80584889,21148,nampa,Idaho,Mountain,West,IDAHO,ID,1
0,20500,37437,65004,DebtCon,Other,1,0,0,120.4267161,0,17,22.52545512,21869,pleasant grove,Utah,Mountain,West,UTAH,UT,1
0,20500,86236,138729,DebtCon,Other,11,0,0,97.86217257,3,14,38.6994411,20947,los alamitos,California,Pacific,West,CALIFORNIA,CA,1
1,20500,113963,131135,HomeImp,Self,3,1,0,243.6806039,1,26,143.949605,21152,hialeah,Florida,South Atlantic,South,FLORIDA,FL,1
0,20500,,130396,HomeImp,Other,0,0,0,305.6564224,3,21,31.58225278,20989,harpers ferry,West Virginia,South Atlantic,South,WEST VIRGINIA,WV,1
0,20500,173061,220886,DebtCon,Office,13,0,0,213.9143599,1,32,43.79573429,22382,northrop,Minnesota,West North Central,Midwest,MINNESOTA,MN,1
0,20500,47130,66415,DebtCon,Office,4,0,0,170.9255245,2,26,33.58241575,20921,woodbridge,California,Pacific,West,CALIFORNIA,CA,1
0,20500,41899,65418,DebtCon,Office,12,0,2,113.4824598,1,22,43.20659883,21339,lithia,Florida,South Atlantic,South,FLORIDA,FL,1
0,20500,169689,198931,DebtCon,ProfExe,9,0,0,258.6200419,1,37,26.36612627,21277,mcalester,Oklahoma,West South Central,South,OKLAHOMA,OK,1
0,20500,67852,97944,HomeImp,Office,14,0,0,141.0053448,0,14,36.6093894,21948,coshocton,Ohio,East North Central,Midwest,OHIO,OH,1
0,20500,59969,90311,DebtCon,Office,5,,,151.5753417,,15,36.50493346,22560,westbury,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,20500,53438,118731,DebtCon,ProfExe,14,0,0,258.5210694,0,20,26.14692719,22569,chandler,Arizona,Mountain,West,ARIZONA,AZ,1
0,20500,183000,230000,DebtCon,ProfExe,2,0,0,288.8666667,1,27,,21197,olney,Maryland,South Atlantic,South,MARYLAND,MD,1
0,20500,89269,132500,DebtCon,ProfExe,,0,0,203.9,0,21,,22543,windham,New Hampshire,New England,Northeast,NEW HAMPSHIRE,NH,1
1,20500,52031,64975,,Other,2.5,1,3,105.5333333,2,33,,21510,magna,Utah,Mountain,West,UTAH,UT,1
0,20500,87892,136867,DebtCon,Other,10,0,0,96.92964469,3,15,40.16291939,21851,fairfield,Connecticut,New England,Northeast,CONNECTICUT,CT,1
0,20500,80441,100505,DebtCon,Mgr,7,0,0,87.44666334,7,23,38.49506596,22326,louisville,Georgia,South Atlantic,South,GEORGIA,GA,1
0,20500,76620,185666,,Other,8,0,0,360.6400541,1,16,33.75431861,21222,lumberton,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,20500,39147,58049,DebtCon,Other,,0,0,202.9030543,0,12,38.64601873,22050,woodbourne,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
1,20500,106839,144460,DebtCon,Other,13,1,1,107.6713817,4,49,39.68708944,21430,hephzibah,Georgia,South Atlantic,South,GEORGIA,GA,1
1,20500,85884,103546,DebtCon,Other,5,9,0,39.98582958,5,16,34.06826893,21275,manitou springs,Colorado,Mountain,West,COLORADO,CO,1
0,20500,64113,98322,HomeImp,ProfExe,16,0,0,634.4618926,1,23,19.57431626,21585,hanford,California,Pacific,West,CALIFORNIA,CA,1
0,20600,67086,108006,DebtCon,Office,6,,1,116.3286575,2,18,36.96632523,21068,york,Nebraska,West North Central,Midwest,NEBRASKA,NE,1
0,20600,91180,98088,DebtCon,ProfExe,2,1,0,125.6768499,0,20,36.53740053,21895,little falls,New Jersey,Middle Atlantic,Northeast,NEW JERSEY,NJ,1
0,20600,69949,101807,HomeImp,Other,3,0,0,218.390939,0,13,30.2712393,20991,wildomar,California,Pacific,West,CALIFORNIA,CA,1
0,20600,74828,106493,HomeImp,Other,5,1,0,204.0744093,1,12,30.22295994,20825,manchester,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,20600,,24894,DebtCon,ProfExe,3,0,0,90.91493176,0,18,22.03357993,21411,council bluffs,Iowa,West North Central,Midwest,IOWA,IA,1
0,20600,16779,56481,DebtCon,Other,24,0,1,228.0570024,0,24,27.17664772,21761,winston-salem,North Carolina,South Atlantic,South,NORTH CAROLINA,NC,1
0,20600,44826,66226,DebtCon,Office,13,0,1,120.4332624,0,22,40.91194986,22257,williamsport,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,20600,124323,166781,DebtCon,Office,4,,1,381.0256475,,51,37.16904808,21339,linden,Michigan,East North Central,Midwest,MICHIGAN,MI,1
0,20600,35530,105838,HomeImp,Other,7,0,0,106.162918,0,15,32.09386652,21986,woodbridge,California,Pacific,West,CALIFORNIA,CA,1
0,20600,91183,138268,DebtCon,Other,12,0,0,113.1666358,3,15,41.20785574,22057,north miami beach,Florida,South Atlantic,South,FLORIDA,FL,1
1,20600,52946,83558,DebtCon,Other,0,0,0,65.88287939,0,10,65.14359346,20980,hawaiian gardens,California,Pacific,West,CALIFORNIA,CA,1
0,20600,62531,96584,DebtCon,Office,1,0,0,146.839968,0,21,33.94558615,22143,millerton,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
1,20600,48500,72000,DebtCon,Other,17,0,0,,0,0,,22587,orange city,Florida,South Atlantic,South,FLORIDA,FL,1
0,20600,32439,55024,DebtCon,Other,0,,,302.7839495,,24,35.38837972,20932,wildomar,California,Pacific,West,CALIFORNIA,CA,1
0,20600,79590,106014,DebtCon,Other,,0,0,180.0541538,2,25,40.69308168,22432,north rose,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,20600,138918,175989,DebtCon,ProfExe,5,,,189.9559195,4,42,40.86267837,22525,humble,Texas,West South Central,South,TEXAS,TX,1
0,20600,,28635,DebtCon,ProfExe,5,0,0,102.9868632,0,18,19.44718515,22139,olympia,Washington,Pacific,West,WASHINGTON,WA,1
0,20600,147855,125839,,ProfExe,4,1,0,97.10958363,3,34,29.69750665,20884,himrod,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,20600,185050,234004,DebtCon,ProfExe,3,0,0,313.6044894,0,27,40.04911263,21333,lucasville,Ohio,East North Central,Midwest,OHIO,OH,1
0,20600,114947,173502,DebtCon,Office,4,0,0,219.3368796,4,24,40.54373892,21308,oldsmar,Florida,South Atlantic,South,FLORIDA,FL,1
0,20700,80124,99938,DebtCon,Mgr,7,0,0,69.32471958,7,24,38.67963357,21656,modesto,California,Pacific,West,CALIFORNIA,CA,1
0,20700,110307,140902,DebtCon,Office,13,0,1,243.3239163,0,24,41.3367401,21335,orrtanna,Pennsylvania,Middle Atlantic,Northeast,PENNSYLVANIA,PA,1
0,20700,71408,103991,HomeImp,Other,4,0,0,208.3517505,1,12,31.32739444,21807,monroe,New York,Middle Atlantic,Northeast,NEW YORK,NY,1
0,20700,100778,142271,HomeImp,,,,,,,,39.98309593,21775,woods cross,Utah,Mountain,West,UTAH,UT,1
0,20700,41000,65000,DebtCon,Other,26,0,0,305.2666667,3,32,,22374,alexandria,Minnesota,West North Central,Midwest,MINNESOTA,MN,1
0,20700,48134,78954,,,,,,,,,37.76048242,21815,webster,Texas,West South Central,South,TEXAS,TX,1
0,20700,,64980,HomeImp,Office,6,0,0,112.6358603,1,5,17.69314418,21455,hamlin,Texas,West South Central,South,TEXAS,TX,1
0,20700,61710,86749,DebtCon,,2,0,0,114.0118385,0,16,40.76214878,21515,helotes,Texas,West South Central,South,TEXAS,TX,1
0,20700,107766,146937,DebtCon,Office,12,0,2,223.1378975,0,24,42.54727476,21649,cosby,Tennessee,East South Central,South,TENNESSEE,TN,1
0,20700,72698,96691,DebtCon,Other,,2,0,233.5953067,1,13,42.62634036,22101,okeechobee,Florida,South Atlantic,South,FLORIDA,FL,1
0,20700,140776,183621,HomeImp,Mgr,7,0,0,315.3743912,0,17,43.85601978,21622,whittier,California,Pacific,West,CALIFORNIA,CA,1
0,20700,69810,100756,HomeImp,Other,3,0,0,213.7282918,1,13,32.87190897,21026,mineral wells,Texas,West South Central,South,TEXAS,TX,1
0,20700,32817,101720,HomeImp,Other,5,0,0,132.9409379,0,15,31.60621741,21431,new boston,Texas,West South Central,South,TEXAS,TX,1
1,20800,70758,,DebtCon,Other,0,4,2,107.5333333,3,19,,22226,westchester,Illinois,East North Central,Midwest,ILLINOIS,IL,1
1,20800,176235,209695,DebtCon,Other,9,3,0,159.7067703,0,25,38.59193997,21400,oakley,California,Pacific,West,CALIFORNIA,CA,1
0,20800,155315,192038,DebtCon,ProfExe,11,,,114.4821976,0,23,29.89157194,21387,mooresville,Indiana,East North Central,Midwest,INDIANA,IN,1
0,20800,56364,115760,DebtCon,ProfExe,16,0,0,261.8140558,0,19,24.79795817,21950,loxley,Alabama,East South Central,South,ALABAMA,AL,1
0,20800,77885,98188,DebtCon,Mgr,4,0,0,50.29354716,7,23,38.12040471,22617,denver,Colorado,Mountain,West,COLORADO,CO,1
0,20800,46434,68490,DebtCon,Office,6,0,0,171.2834729,2,26,35.99929647,22457,hastings,Florida,South Atlantic,South,FLORIDA,FL,1
